hello world!
I am running on Raspberry Pi !!!!


 idxCount = 250 
 charge/discharge patten changes at 210 cycle 

 idx, Predict, Observed, AE, SE, APE(%), PredictNorm, ObservedNorm 
   39, [237.2108, 277], [39.789203, 1583.180655, 14.364333], 0.201890, 0.235900 
   44, [322.9561, 272], [0.000000, 0.000000, 0.000000], 0.275176, 0.231620 
   44, [282.4174, 272], [0.000000, 0.000000, 0.000000], 0.240528, 0.231620 
   44, [270.1789, 272], [0.000000, 0.000000, 0.000000], 0.230067, 0.231620 
   44, [252.5497, 272], [0.000000, 0.000000, 0.000000], 0.215000, 0.231620 
   44, [233.0007, 272], [38.999321, 1520.947065, 14.337986], 0.198291, 0.231620 
   49, [316.2958, 267], [0.000000, 0.000000, 0.000000], 0.269484, 0.227350 
   49, [276.0228, 267], [0.000000, 0.000000, 0.000000], 0.235062, 0.227350 
   49, [266.4823, 267], [0.000000, 0.000000, 0.000000], 0.226908, 0.227350 
   49, [248.7638, 267], [0.000000, 0.000000, 0.000000], 0.211764, 0.227350 
   49, [228.8620, 267], [38.138043, 1454.510349, 14.283911], 0.194754, 0.227350 
   54, [308.9551, 262], [0.000000, 0.000000, 0.000000], 0.263209, 0.223080 
   54, [270.3514, 262], [0.000000, 0.000000, 0.000000], 0.230215, 0.223080 
   54, [261.1603, 262], [0.000000, 0.000000, 0.000000], 0.222359, 0.223080 
   54, [243.8105, 262], [0.000000, 0.000000, 0.000000], 0.207530, 0.223080 
   54, [224.9129, 262], [37.087067, 1375.450566, 14.155369], 0.191379, 0.223080 
   59, [309.0982, 257], [0.000000, 0.000000, 0.000000], 0.263332, 0.218800 
   59, [276.5345, 257], [0.000000, 0.000000, 0.000000], 0.235500, 0.218800 
   59, [250.1165, 257], [0.000000, 0.000000, 0.000000], 0.212920, 0.218800 
   59, [233.2004, 257], [0.000000, 0.000000, 0.000000], 0.198462, 0.218800 
   59, [215.5005, 257], [41.499545, 1722.212225, 16.147683], 0.183334, 0.218800 
   64, [300.0976, 252], [0.000000, 0.000000, 0.000000], 0.255639, 0.214530 
   64, [264.8928, 252], [0.000000, 0.000000, 0.000000], 0.225549, 0.214530 
   64, [251.2620, 252], [0.000000, 0.000000, 0.000000], 0.213899, 0.214530 
   64, [233.8349, 252], [0.000000, 0.000000, 0.000000], 0.199004, 0.214530 
   64, [214.5866, 252], [37.413425, 1399.764369, 14.846597], 0.182553, 0.214530 
   69, [294.7010, 247], [0.000000, 0.000000, 0.000000], 0.251026, 0.210260 
   69, [260.1520, 247], [0.000000, 0.000000, 0.000000], 0.221497, 0.210260 
   69, [244.8125, 247], [0.000000, 0.000000, 0.000000], 0.208387, 0.210260 
   69, [227.5674, 247], [0.000000, 0.000000, 0.000000], 0.193647, 0.210260 
   69, [208.6755, 247], [38.324518, 1468.768703, 15.515999], 0.177500, 0.210260 
   74, [287.7438, 242], [0.000000, 0.000000, 0.000000], 0.245080, 0.205980 
   74, [254.9243, 242], [0.000000, 0.000000, 0.000000], 0.217029, 0.205980 
   74, [241.3183, 242], [0.000000, 0.000000, 0.000000], 0.205400, 0.205980 
   74, [223.7991, 242], [0.000000, 0.000000, 0.000000], 0.190427, 0.205980 
   74, [204.5088, 242], [37.491191, 1405.589419, 15.492228], 0.173939, 0.205980 
   79, [284.1381, 237], [0.000000, 0.000000, 0.000000], 0.241998, 0.201710 
   79, [250.1893, 237], [0.000000, 0.000000, 0.000000], 0.212982, 0.201710 
   79, [235.1263, 237], [0.000000, 0.000000, 0.000000], 0.200108, 0.201710 
   79, [217.9135, 237], [0.000000, 0.000000, 0.000000], 0.185396, 0.201710 
   79, [198.9659, 237], [38.034148, 1446.596392, 16.048164], 0.169202, 0.201710 
   84, [278.9959, 232], [0.000000, 0.000000, 0.000000], 0.237603, 0.197440 
   84, [246.9515, 232], [0.000000, 0.000000, 0.000000], 0.210215, 0.197440 
   84, [229.2064, 232], [0.000000, 0.000000, 0.000000], 0.195048, 0.197440 
   84, [212.1592, 232], [0.000000, 0.000000, 0.000000], 0.180478, 0.197440 
   84, [193.9048, 232], [38.095155, 1451.240842, 16.420325], 0.164876, 0.197440 
   89, [271.9354, 227], [0.000000, 0.000000, 0.000000], 0.231569, 0.193160 
   89, [243.4760, 227], [0.000000, 0.000000, 0.000000], 0.207244, 0.193160 
   89, [224.8452, 227], [0.000000, 0.000000, 0.000000], 0.191321, 0.193160 
   89, [207.7085, 227], [0.000000, 0.000000, 0.000000], 0.176674, 0.193160 
   89, [189.0509, 227], [37.949057, 1440.130889, 16.717646], 0.160727, 0.193160 
   94, [267.1412, 222], [0.000000, 0.000000, 0.000000], 0.227471, 0.188890 
   94, [240.7239, 222], [0.000000, 0.000000, 0.000000], 0.204892, 0.188890 
   94, [218.7274, 222], [0.000000, 0.000000, 0.000000], 0.186092, 0.188890 
   94, [201.6409, 222], [0.000000, 0.000000, 0.000000], 0.171488, 0.188890 
   94, [183.2542, 222], [38.745800, 1501.237011, 17.453063], 0.155773, 0.188890 
   99, [262.5914, 217], [0.000000, 0.000000, 0.000000], 0.223582, 0.184620 
   99, [233.7850, 217], [0.000000, 0.000000, 0.000000], 0.198962, 0.184620 
   99, [214.6140, 217], [0.000000, 0.000000, 0.000000], 0.182576, 0.184620 
   99, [197.4929, 217], [0.000000, 0.000000, 0.000000], 0.167943, 0.184620 
   99, [178.9362, 217], [38.063757, 1448.849598, 17.540902], 0.152082, 0.184620 
  104, [256.7853, 212], [0.000000, 0.000000, 0.000000], 0.218620, 0.180340 
  104, [228.3654, 212], [0.000000, 0.000000, 0.000000], 0.194329, 0.180340 
  104, [210.0607, 212], [0.000000, 0.000000, 0.000000], 0.178684, 0.180340 
  104, [192.8286, 212], [0.000000, 0.000000, 0.000000], 0.163956, 0.180340 
  104, [174.2720, 212], [37.727996, 1423.401672, 17.796224], 0.148096, 0.180340 
  109, [249.7690, 207], [0.000000, 0.000000, 0.000000], 0.212623, 0.176070 
  109, [223.6933, 207], [0.000000, 0.000000, 0.000000], 0.190336, 0.176070 
  109, [206.2506, 207], [0.000000, 0.000000, 0.000000], 0.175428, 0.176070 
  109, [188.6812, 207], [0.000000, 0.000000, 0.000000], 0.160411, 0.176070 
  109, [169.3594, 207], [37.640577, 1416.813005, 18.183853], 0.143897, 0.176070 
  114, [248.3570, 202], [0.000000, 0.000000, 0.000000], 0.211416, 0.171790 
  114, [221.7395, 202], [0.000000, 0.000000, 0.000000], 0.188666, 0.171790 
  114, [196.5590, 202], [0.000000, 0.000000, 0.000000], 0.167144, 0.171790 
  114, [180.2414, 202], [0.000000, 0.000000, 0.000000], 0.153198, 0.171790 
  114, [162.9762, 202], [39.023789, 1522.856102, 19.318707], 0.138441, 0.171790 
  119, [242.4483, 197], [0.000000, 0.000000, 0.000000], 0.206366, 0.167520 
  119, [216.9211, 197], [0.000000, 0.000000, 0.000000], 0.184548, 0.167520 
  119, [193.4392, 197], [0.000000, 0.000000, 0.000000], 0.164478, 0.167520 
  119, [176.4468, 197], [0.000000, 0.000000, 0.000000], 0.149955, 0.167520 
  119, [158.5082, 197], [38.491770, 1481.616326, 19.538969], 0.134622, 0.167520 
  124, [239.9824, 192], [0.000000, 0.000000, 0.000000], 0.204259, 0.163250 
  124, [208.8190, 192], [0.000000, 0.000000, 0.000000], 0.177623, 0.163250 
  124, [188.1728, 192], [0.000000, 0.000000, 0.000000], 0.159977, 0.163250 
  124, [171.3562, 192], [0.000000, 0.000000, 0.000000], 0.145604, 0.163250 
  124, [153.6525, 192], [38.347542, 1470.533975, 19.972678], 0.130472, 0.163250 
  129, [239.1981, 187], [0.000000, 0.000000, 0.000000], 0.203588, 0.158970 
  129, [201.9149, 187], [0.000000, 0.000000, 0.000000], 0.171722, 0.158970 
  129, [182.0703, 187], [0.000000, 0.000000, 0.000000], 0.154761, 0.158970 
  129, [165.3220, 187], [0.000000, 0.000000, 0.000000], 0.140446, 0.158970 
  129, [148.0226, 187], [38.977411, 1519.238552, 20.843535], 0.125660, 0.158970 
  134, [235.8363, 182], [0.000000, 0.000000, 0.000000], 0.200715, 0.154700 
  134, [196.2453, 182], [0.000000, 0.000000, 0.000000], 0.166876, 0.154700 
  134, [176.7691, 182], [0.000000, 0.000000, 0.000000], 0.150230, 0.154700 
  134, [160.1411, 182], [0.000000, 0.000000, 0.000000], 0.136018, 0.154700 
  134, [142.6351, 182], [39.364913, 1549.596398, 21.629073], 0.121056, 0.154700 
  139, [227.3451, 177], [0.000000, 0.000000, 0.000000], 0.193457, 0.150430 
  139, [193.0467, 177], [0.000000, 0.000000, 0.000000], 0.164142, 0.150430 
  139, [173.3096, 177], [0.000000, 0.000000, 0.000000], 0.147273, 0.150430 
  139, [156.1127, 177], [0.000000, 0.000000, 0.000000], 0.132575, 0.150430 
  139, [137.9962, 177], [39.003769, 1521.293985, 22.036028], 0.117091, 0.150430 
  144, [230.1667, 172], [0.000000, 0.000000, 0.000000], 0.195869, 0.146150 
  144, [184.2163, 172], [0.000000, 0.000000, 0.000000], 0.156595, 0.146150 
  144, [164.8729, 172], [0.000000, 0.000000, 0.000000], 0.140062, 0.146150 
  144, [148.7474, 172], [0.000000, 0.000000, 0.000000], 0.126280, 0.146150 
  144, [132.4921, 172], [39.507854, 1560.870525, 22.969683], 0.112386, 0.146150 
  149, [224.1735, 167], [0.000000, 0.000000, 0.000000], 0.190747, 0.141880 
  149, [180.1155, 167], [0.000000, 0.000000, 0.000000], 0.153090, 0.141880 
  149, [160.9010, 167], [0.000000, 0.000000, 0.000000], 0.136667, 0.141880 
  149, [144.1818, 167], [0.000000, 0.000000, 0.000000], 0.122378, 0.141880 
  149, [127.2813, 167], [39.718709, 1577.575820, 23.783658], 0.107933, 0.141880 
  154, [223.3837, 162], [0.000000, 0.000000, 0.000000], 0.190072, 0.137610 
  154, [173.5463, 162], [0.000000, 0.000000, 0.000000], 0.147476, 0.137610 
  154, [154.3183, 162], [0.000000, 0.000000, 0.000000], 0.131041, 0.137610 
  154, [138.0441, 162], [0.000000, 0.000000, 0.000000], 0.117132, 0.137610 
  154, [121.8070, 162], [40.193010, 1615.478089, 24.810500], 0.103254, 0.137610 
  159, [216.6819, 157], [0.000000, 0.000000, 0.000000], 0.184343, 0.133330 
  159, [169.4357, 157], [0.000000, 0.000000, 0.000000], 0.143962, 0.133330 
  159, [149.9668, 157], [0.000000, 0.000000, 0.000000], 0.127322, 0.133330 
  159, [133.5611, 157], [0.000000, 0.000000, 0.000000], 0.113300, 0.133330 
  159, [116.8073, 157], [40.192703, 1615.453355, 25.600448], 0.098981, 0.133330 
  164, [212.0914, 152], [0.000000, 0.000000, 0.000000], 0.180420, 0.129060 
  164, [163.8391, 152], [0.000000, 0.000000, 0.000000], 0.139179, 0.129060 
  164, [144.6964, 152], [0.000000, 0.000000, 0.000000], 0.122817, 0.129060 
  164, [128.3892, 152], [0.000000, 0.000000, 0.000000], 0.108880, 0.129060 
  164, [112.2813, 152], [39.718668, 1577.572589, 26.130703], 0.095112, 0.129060 
  169, [210.1647, 147], [0.000000, 0.000000, 0.000000], 0.178773, 0.124790 
  169, [158.4290, 147], [0.000000, 0.000000, 0.000000], 0.134555, 0.124790 
  169, [139.2034, 147], [0.000000, 0.000000, 0.000000], 0.118123, 0.124790 
  169, [122.5602, 147], [0.000000, 0.000000, 0.000000], 0.103898, 0.124790 
  169, [105.7157, 147], [41.284348, 1704.397368, 28.084590], 0.089501, 0.124790 
  174, [202.9463, 142], [0.000000, 0.000000, 0.000000], 0.172604, 0.120510 
  174, [152.7548, 142], [0.000000, 0.000000, 0.000000], 0.129705, 0.120510 
  174, [133.8856, 142], [0.000000, 0.000000, 0.000000], 0.113577, 0.120510 
  174, [118.0359, 142], [0.000000, 0.000000, 0.000000], 0.100031, 0.120510 
  174, [103.3016, 142], [38.698391, 1497.565465, 27.252388], 0.087437, 0.120510 
  179, [200.4489, 137], [0.000000, 0.000000, 0.000000], 0.170469, 0.116240 
  179, [147.0464, 137], [0.000000, 0.000000, 0.000000], 0.124826, 0.116240 
  179, [128.1440, 137], [0.000000, 0.000000, 0.000000], 0.108670, 0.116240 
  179, [112.4175, 137], [0.000000, 0.000000, 0.000000], 0.095229, 0.116240 
  179, [97.8936, 137], [39.106437, 1529.313409, 28.544844], 0.082815, 0.116240 
  184, [195.2124, 132], [0.000000, 0.000000, 0.000000], 0.165994, 0.111970 
  184, [143.3109, 132], [0.000000, 0.000000, 0.000000], 0.121633, 0.111970 
  184, [124.0073, 132], [0.000000, 0.000000, 0.000000], 0.105134, 0.111970 
  184, [107.3969, 132], [0.000000, 0.000000, 0.000000], 0.090937, 0.111970 
  184, [90.8456, 132], [41.154413, 1693.685737, 31.177586], 0.076791, 0.111970 
  189, [192.2684, 127], [0.000000, 0.000000, 0.000000], 0.163477, 0.107690 
  189, [135.9199, 127], [0.000000, 0.000000, 0.000000], 0.115316, 0.107690 
  189, [117.3460, 127], [0.000000, 0.000000, 0.000000], 0.099441, 0.107690 
  189, [101.9220, 127], [0.000000, 0.000000, 0.000000], 0.086258, 0.107690 
  189, [87.7956, 127], [39.204425, 1536.986915, 30.869626], 0.074184, 0.107690 
  194, [185.1896, 122], [0.000000, 0.000000, 0.000000], 0.157427, 0.103420 
  194, [130.4839, 122], [0.000000, 0.000000, 0.000000], 0.110670, 0.103420 
  194, [112.2043, 122], [0.000000, 0.000000, 0.000000], 0.095046, 0.103420 
  194, [97.7007, 122], [0.000000, 0.000000, 0.000000], 0.082650, 0.103420 
  194, [85.4128, 122], [36.587207, 1338.623711, 29.989514], 0.072148, 0.103420 
  199, [177.2155, 117], [0.000000, 0.000000, 0.000000], 0.150612, 0.099145 
  199, [130.1823, 117], [0.000000, 0.000000, 0.000000], 0.110412, 0.099145 
  199, [110.4851, 117], [0.000000, 0.000000, 0.000000], 0.093577, 0.099145 
  199, [92.8912, 117], [0.000000, 0.000000, 0.000000], 0.078539, 0.099145 
  199, [74.8534, 117], [42.146637, 1776.339052, 36.022767], 0.063123, 0.099145 
  204, [173.7475, 112], [0.000000, 0.000000, 0.000000], 0.147647, 0.094872 
  204, [120.5109, 112], [0.000000, 0.000000, 0.000000], 0.102146, 0.094872 
  204, [102.2687, 112], [0.000000, 0.000000, 0.000000], 0.086554, 0.094872 
  204, [87.6134, 112], [0.000000, 0.000000, 0.000000], 0.074029, 0.094872 
  204, [75.2223, 112], [36.777734, 1352.601701, 32.837262], 0.063438, 0.094872 
  209, [112.5973, 43], [0.000000, 0.000000, 0.000000], 0.095382, 0.035897 
  209, [48.2534, 43], [0.000000, 0.000000, 0.000000], 0.040388, 0.035897 
  209, [58.0407, 43], [0.000000, 0.000000, 0.000000], 0.048753, 0.035897 
  209, [95.6446, 43], [0.000000, 0.000000, 0.000000], 0.080893, 0.035897 
  209, [188.5950, 43], [145.594976, 21197.896950, 338.592967], 0.160338, 0.035897 
  214, [92.4958, 38], [0.000000, 0.000000, 0.000000], 0.078202, 0.031624 
  214, [36.9500, 38], [0.000000, 0.000000, 0.000000], 0.030727, 0.031624 
  214, [20.8684, 38], [0.000000, 0.000000, 0.000000], 0.016982, 0.031624 
  214, [16.4392, 38], [0.000000, 0.000000, 0.000000], 0.013196, 0.031624 
  214, [-9.0439, 38], [47.043924, 2213.130812, 123.799801], -0.008585, 0.031624 
  219, [90.6439, 33], [0.000000, 0.000000, 0.000000], 0.076619, 0.027350 
  219, [35.8142, 33], [0.000000, 0.000000, 0.000000], 0.029756, 0.027350 
  219, [21.0566, 33], [0.000000, 0.000000, 0.000000], 0.017142, 0.027350 
  219, [25.2834, 33], [0.000000, 0.000000, 0.000000], 0.020755, 0.027350 
  219, [-9.7292, 33], [42.729218, 1825.786029, 129.482477], -0.009170, 0.027350 
  224, [84.8836, 28], [0.000000, 0.000000, 0.000000], 0.071695, 0.023077 
  224, [30.5119, 28], [0.000000, 0.000000, 0.000000], 0.025224, 0.023077 
  224, [17.6080, 28], [0.000000, 0.000000, 0.000000], 0.014195, 0.023077 
  224, [25.4396, 28], [0.000000, 0.000000, 0.000000], 0.020889, 0.023077 
  224, [-17.9694, 28], [45.969361, 2113.182139, 164.176289], -0.016213, 0.023077 
  229, [79.8595, 23], [0.000000, 0.000000, 0.000000], 0.067401, 0.018803 
  229, [24.9634, 23], [0.000000, 0.000000, 0.000000], 0.020482, 0.018803 
  229, [11.9624, 23], [0.000000, 0.000000, 0.000000], 0.009370, 0.018803 
  229, [19.3096, 23], [0.000000, 0.000000, 0.000000], 0.015649, 0.018803 
  229, [-24.0771, 23], [47.077060, 2216.249551, 204.682868], -0.021433, 0.018803 
  234, [75.0072, 18], [0.000000, 0.000000, 0.000000], 0.063254, 0.014530 
  234, [21.0234, 18], [0.000000, 0.000000, 0.000000], 0.017114, 0.014530 
  234, [9.2261, 18], [0.000000, 0.000000, 0.000000], 0.007031, 0.014530 
  234, [12.9228, 18], [0.000000, 0.000000, 0.000000], 0.010190, 0.014530 
  234, [-26.9055, 18], [44.905545, 2016.507989, 249.475251], -0.023851, 0.014530 
  239, [70.5075, 13], [0.000000, 0.000000, 0.000000], 0.059408, 0.010256 
  239, [16.6765, 13], [0.000000, 0.000000, 0.000000], 0.013399, 0.010256 
  239, [9.8832, 13], [0.000000, 0.000000, 0.000000], 0.007592, 0.010256 
  239, [6.2981, 13], [0.000000, 0.000000, 0.000000], 0.004528, 0.010256 
  239, [-37.0979, 13], [50.097926, 2509.802197, 385.368662], -0.032562, 0.010256 
  244, [62.9467, 8], [0.000000, 0.000000, 0.000000], 0.052946, 0.005983 
  244, [11.4663, 8], [0.000000, 0.000000, 0.000000], 0.008946, 0.005983 
  244, [22.7992, 8], [0.000000, 0.000000, 0.000000], 0.018632, 0.005983 
  244, [-13.4967, 8], [0.000000, 0.000000, 0.000000], -0.012390, 0.005983 
  244, [-45.1728, 8], [53.172790, 2827.345647, 664.659881], -0.039464, 0.005983 
  249, [59.8528, 3], [0.000000, 0.000000, 0.000000], 0.050302, 0.001709 
  249, [9.1729, 3], [0.000000, 0.000000, 0.000000], 0.006985, 0.001709 
  249, [13.8622, 3], [0.000000, 0.000000, 0.000000], 0.010993, 0.001709 
  249, [-16.4029, 3], [0.000000, 0.000000, 0.000000], -0.014874, 0.001709 
  249, [-49.3088, 3], [52.308787, 2736.209230, 1743.626244], -0.042999, 0.001709 

 ---- summary of battery # 211 pre= 1 ~ 50 (cycle) -----
 RMSE_pre = 31.9903 
 MAPE_pre = 8.9769 

 ---- summary of battery # 250 post= 51 ~ 250 (cycle) -----
 RMSE_post = 32.9414 
 MAPE_post = 51.8887 

 Patten changes at 1 cycle to decrease 45 RUL. Bad !!!
 Patten changes at 5 cycle to increase 124 RUL Good !!!
 Patten changes at 6 cycle to decrease 47 RUL. Bad !!!
 Patten changes at 9 cycle to decrease 20 RUL. Bad !!!
 Patten changes at 10 cycle to increase 91 RUL Good !!!
 Patten changes at 11 cycle to decrease 49 RUL. Bad !!!
 Patten changes at 14 cycle to decrease 20 RUL. Bad !!!
 Patten changes at 15 cycle to increase 91 RUL Good !!!
 Patten changes at 16 cycle to decrease 43 RUL. Bad !!!
 Patten changes at 20 cycle to increase 88 RUL Good !!!
 Patten changes at 21 cycle to decrease 52 RUL. Bad !!!
 Patten changes at 24 cycle to decrease 20 RUL. Bad !!!
 Patten changes at 25 cycle to increase 83 RUL Good !!!
 Patten changes at 26 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 27 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 30 cycle to increase 92 RUL Good !!!
 Patten changes at 31 cycle to decrease 40 RUL. Bad !!!
 Patten changes at 35 cycle to increase 86 RUL Good !!!
 Patten changes at 36 cycle to decrease 40 RUL. Bad !!!
 Patten changes at 40 cycle to increase 85 RUL Good !!!
 Patten changes at 41 cycle to decrease 40 RUL. Bad !!!
 Patten changes at 45 cycle to increase 83 RUL Good !!!
 Patten changes at 46 cycle to decrease 40 RUL. Bad !!!
 Patten changes at 50 cycle to increase 80 RUL Good !!!
 Patten changes at 51 cycle to decrease 38 RUL. Bad !!!
 Patten changes at 55 cycle to increase 84 RUL Good !!!
 Patten changes at 56 cycle to decrease 32 RUL. Bad !!!
 Patten changes at 57 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 60 cycle to increase 84 RUL Good !!!
 Patten changes at 61 cycle to decrease 35 RUL. Bad !!!
 Patten changes at 65 cycle to increase 80 RUL Good !!!
 Patten changes at 66 cycle to decrease 34 RUL. Bad !!!
 Patten changes at 70 cycle to increase 79 RUL Good !!!
 Patten changes at 71 cycle to decrease 32 RUL. Bad !!!
 Patten changes at 75 cycle to increase 79 RUL Good !!!
 Patten changes at 76 cycle to decrease 33 RUL. Bad !!!
 Patten changes at 80 cycle to increase 80 RUL Good !!!
 Patten changes at 81 cycle to decrease 32 RUL. Bad !!!
 Patten changes at 85 cycle to increase 78 RUL Good !!!
 Patten changes at 86 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 90 cycle to increase 78 RUL Good !!!
 Patten changes at 91 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 92 cycle to decrease 21 RUL. Bad !!!
 Patten changes at 95 cycle to increase 79 RUL Good !!!
 Patten changes at 96 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 100 cycle to increase 77 RUL Good !!!
 Patten changes at 101 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 105 cycle to increase 75 RUL Good !!!
 Patten changes at 106 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 110 cycle to increase 78 RUL Good !!!
 Patten changes at 111 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 112 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 115 cycle to increase 79 RUL Good !!!
 Patten changes at 116 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 117 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 120 cycle to increase 81 RUL Good !!!
 Patten changes at 121 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 122 cycle to decrease 20 RUL. Bad !!!
 Patten changes at 125 cycle to increase 85 RUL Good !!!
 Patten changes at 126 cycle to decrease 37 RUL. Bad !!!
 Patten changes at 130 cycle to increase 87 RUL Good !!!
 Patten changes at 131 cycle to decrease 39 RUL. Bad !!!
 Patten changes at 135 cycle to increase 84 RUL Good !!!
 Patten changes at 136 cycle to decrease 34 RUL. Bad !!!
 Patten changes at 140 cycle to increase 92 RUL Good !!!
 Patten changes at 141 cycle to decrease 45 RUL. Bad !!!
 Patten changes at 145 cycle to increase 91 RUL Good !!!
 Patten changes at 146 cycle to decrease 44 RUL. Bad !!!
 Patten changes at 150 cycle to increase 96 RUL Good !!!
 Patten changes at 151 cycle to decrease 49 RUL. Bad !!!
 Patten changes at 155 cycle to increase 94 RUL Good !!!
 Patten changes at 156 cycle to decrease 47 RUL. Bad !!!
 Patten changes at 160 cycle to increase 95 RUL Good !!!
 Patten changes at 161 cycle to decrease 48 RUL. Bad !!!
 Patten changes at 165 cycle to increase 97 RUL Good !!!
 Patten changes at 166 cycle to decrease 51 RUL. Bad !!!
 Patten changes at 170 cycle to increase 97 RUL Good !!!
 Patten changes at 171 cycle to decrease 50 RUL. Bad !!!
 Patten changes at 175 cycle to increase 97 RUL Good !!!
 Patten changes at 176 cycle to decrease 53 RUL. Bad !!!
 Patten changes at 180 cycle to increase 97 RUL Good !!!
 Patten changes at 181 cycle to decrease 51 RUL. Bad !!!
 Patten changes at 185 cycle to increase 101 RUL Good !!!
 Patten changes at 186 cycle to decrease 56 RUL. Bad !!!
 Patten changes at 190 cycle to increase 97 RUL Good !!!
 Patten changes at 191 cycle to decrease 54 RUL. Bad !!!
 Patten changes at 195 cycle to increase 91 RUL Good !!!
 Patten changes at 196 cycle to decrease 47 RUL. Bad !!!
 Patten changes at 200 cycle to increase 98 RUL Good !!!
 Patten changes at 201 cycle to decrease 53 RUL. Bad !!!
 Patten changes at 205 cycle to increase 37 RUL Good !!!
 Patten changes at 206 cycle to decrease 64 RUL. Bad !!!
 Patten changes at 208 cycle to increase 37 RUL Good !!!
 Patten changes at 209 cycle to increase 92 RUL Good !!!
 Patten changes at 210 cycle to decrease 96 RUL. Bad !!!
 Patten changes at 211 cycle to decrease 55 RUL. Bad !!!
