hello world!
I am running on Raspberry Pi !!!!


 idxCount = 250 
 charge/discharge patten changes at 210 cycle 

 idx, Predict, Observed, AE, SE, APE(%), PredictNorm, ObservedNorm 
   66, [290.1857, 186], [104.185744, 10854.669250, 56.013841], 0.247167, 0.158120 
   67, [290.1534, 185], [105.153427, 11057.243120, 56.839690], 0.247140, 0.157260 
   68, [290.0959, 184], [106.095947, 11256.349868, 57.660840], 0.247091, 0.156410 
   69, [290.0662, 183], [107.066163, 11463.163260, 58.506100], 0.247065, 0.155560 
   70, [290.0345, 182], [108.034470, 11671.446626, 59.359599], 0.247038, 0.154700 
   71, [289.9682, 181], [108.968154, 11874.058678, 60.203400], 0.246981, 0.153850 
   72, [290.0017, 180], [110.001656, 12100.364344, 61.112031], 0.247010, 0.152990 
   73, [289.9673, 179], [110.967258, 12313.732346, 61.992882], 0.246981, 0.152140 
   74, [289.9139, 178], [111.913873, 12524.715000, 62.872962], 0.246935, 0.151280 
   75, [289.9134, 177], [112.913408, 12749.437723, 63.792886], 0.246935, 0.150430 
   76, [289.8601, 176], [113.860110, 12964.124576, 64.693244], 0.246889, 0.149570 
   77, [289.8071, 175], [114.807081, 13180.665881, 65.604046], 0.246844, 0.148720 
   78, [289.7532, 174], [115.753200, 13398.803240, 66.524827], 0.246798, 0.147860 
   79, [289.7618, 173], [116.761771, 13633.311054, 67.492353], 0.246805, 0.147010 
   80, [289.7562, 172], [117.756205, 13866.523768, 68.462910], 0.246800, 0.146150 
   81, [289.7243, 171], [118.724292, 14095.457431, 69.429410], 0.246773, 0.145300 
   82, [289.6849, 170], [119.684907, 14324.476872, 70.402886], 0.246739, 0.144440 
   83, [289.5934, 169], [120.593443, 14542.778381, 71.357067], 0.246661, 0.143590 
   84, [289.5366, 168], [121.536565, 14771.136690, 72.343194], 0.246612, 0.142740 
   85, [289.5241, 167], [122.524099, 15012.154856, 73.367724], 0.246602, 0.141880 
   86, [289.5128, 166], [123.512814, 15255.415151, 74.405309], 0.246592, 0.141030 
   87, [289.4568, 165], [124.456839, 15489.504856, 75.428387], 0.246544, 0.140170 
   88, [289.4012, 164], [125.401249, 15725.473343, 76.464176], 0.246497, 0.139320 
   89, [289.3492, 163], [126.349215, 15964.124204, 77.514856], 0.246452, 0.138460 
   90, [289.2916, 162], [127.291572, 16203.144251, 78.575044], 0.246403, 0.137610 
   91, [289.2367, 161], [128.236701, 16444.651611, 79.650125], 0.246356, 0.136750 
   92, [289.1346, 160], [129.134581, 16675.739934, 80.709113], 0.246269, 0.135900 
   93, [288.9742, 159], [129.974238, 16893.302574, 81.744804], 0.246132, 0.135040 
   94, [289.0303, 158], [131.030266, 17168.930492, 82.930548], 0.246180, 0.134190 
   95, [288.8805, 157], [131.880514, 17392.469928, 84.000327], 0.246052, 0.133330 
   96, [288.9147, 156], [132.914695, 17666.316257, 85.201728], 0.246081, 0.132480 
   97, [288.8343, 155], [133.834296, 17911.618768, 86.344707], 0.246012, 0.131620 
   98, [288.7985, 154], [134.798516, 18170.640032, 87.531504], 0.245982, 0.130770 
   99, [288.7988, 153], [135.798768, 18441.305402, 88.757365], 0.245982, 0.129910 
  100, [288.8136, 152], [136.813550, 18717.947567, 90.008915], 0.245994, 0.129060 
  101, [288.7061, 151], [137.706090, 18962.967232, 91.196086], 0.245903, 0.128210 
  102, [288.7037, 150], [138.703721, 19238.722289, 92.469148], 0.245901, 0.127350 
  103, [288.6582, 149], [139.658233, 19504.421949, 93.730357], 0.245862, 0.126500 
  104, [288.6200, 148], [140.620022, 19773.990517, 95.013528], 0.245829, 0.125640 
  105, [288.5872, 147], [141.587171, 20046.926868, 96.317803], 0.245801, 0.124790 
  106, [288.5199, 146], [142.519860, 20311.910599, 97.616343], 0.245743, 0.123930 
  107, [288.4886, 145], [143.488623, 20588.984851, 98.957671], 0.245717, 0.123080 
  108, [288.5170, 144], [144.516995, 20885.161812, 100.359024], 0.245741, 0.122220 
  109, [288.5161, 143], [145.516053, 21174.921705, 101.759478], 0.245740, 0.121370 
  110, [288.4762, 142], [146.476173, 21455.269303, 103.152235], 0.245706, 0.120510 
  111, [288.4236, 141], [147.423649, 21733.732393, 104.555780], 0.245661, 0.119660 
  112, [288.3501, 140], [148.350081, 22007.746483, 105.964343], 0.245598, 0.118800 
  113, [288.2375, 139], [149.237548, 22271.845750, 107.365142], 0.245502, 0.117950 
  114, [288.1327, 138], [150.132710, 22539.830638, 108.791819], 0.245413, 0.117090 
  115, [288.0549, 137], [151.054864, 22817.571799, 110.259024], 0.245346, 0.116240 
  116, [288.0078, 136], [152.007844, 23106.384748, 111.770474], 0.245306, 0.115380 
  117, [287.9474, 135], [152.947427, 23392.915571, 113.294391], 0.245254, 0.114530 
  118, [287.8892, 134], [153.889241, 23681.898461, 114.842717], 0.245204, 0.113680 
  119, [287.8407, 133], [154.840655, 23975.628333, 116.421545], 0.245163, 0.112820 
  120, [287.8325, 132], [155.832500, 24283.767954, 118.054924], 0.245156, 0.111970 
  121, [287.7728, 131], [156.772764, 24577.699429, 119.673865], 0.245105, 0.111110 
  122, [287.7699, 130], [157.769916, 24891.346412, 121.361474], 0.245102, 0.110260 
  123, [287.6911, 129], [158.691078, 25182.858235, 123.016340], 0.245035, 0.109400 
  124, [287.6571, 128], [159.657130, 25490.399308, 124.732133], 0.245006, 0.108550 
  125, [287.6250, 127], [160.624990, 25800.387268, 126.476370], 0.244979, 0.107690 
  126, [287.5902, 126], [161.590185, 26111.388013, 128.246179], 0.244949, 0.106840 
  127, [287.5543, 125], [162.554311, 26423.904061, 130.043449], 0.244918, 0.105980 
  128, [287.5112, 124], [163.511154, 26735.897592, 131.863834], 0.244881, 0.105130 
  129, [287.4564, 123], [164.456435, 27045.918992, 133.704419], 0.244835, 0.104270 
  130, [287.4260, 122], [165.425997, 27365.760624, 135.595080], 0.244809, 0.103420 
  131, [287.4213, 121], [166.421287, 27696.044727, 137.538254], 0.244805, 0.102560 
  132, [287.3916, 120], [167.391559, 28019.934183, 139.492966], 0.244779, 0.101710 
  133, [287.3450, 119], [168.344976, 28340.030780, 141.466366], 0.244739, 0.100850 
  134, [287.2909, 118], [169.290940, 28659.422245, 143.466898], 0.244693, 0.100000 
  135, [287.2036, 117], [170.203649, 28969.282133, 145.473204], 0.244619, 0.099145 
  136, [287.1355, 116], [171.135529, 29287.369185, 147.530628], 0.244560, 0.098291 
  137, [287.1396, 115], [172.139615, 29632.047090, 149.686622], 0.244564, 0.097436 
  138, [287.1232, 114], [173.123250, 29971.659585, 151.862500], 0.244550, 0.096581 
  139, [287.0969, 113], [174.096945, 30309.746274, 154.068093], 0.244527, 0.095726 
  140, [287.0719, 112], [175.071942, 30650.184914, 156.314234], 0.244506, 0.094872 
  141, [287.0449, 111], [176.044885, 30991.801698, 158.598996], 0.244483, 0.094017 
  142, [286.9824, 110], [176.982435, 31322.782255, 160.893123], 0.244429, 0.093162 
  143, [286.9446, 109], [177.944589, 31664.276907, 163.251917], 0.244397, 0.092308 
  144, [286.8849, 108], [178.884884, 31999.801592, 165.634152], 0.244346, 0.091453 
  145, [286.8745, 107], [179.874518, 32354.842320, 168.107026], 0.244337, 0.090598 
  146, [286.8454, 106], [180.845375, 32705.049588, 170.608844], 0.244312, 0.089744 
  147, [286.8126, 105], [181.812616, 33055.827278, 173.154872], 0.244284, 0.088889 
  148, [286.7830, 104], [182.783001, 33409.625405, 175.752885], 0.244259, 0.088034 
  149, [286.7342, 103], [183.734221, 33758.264076, 178.382739], 0.244217, 0.087179 
  150, [286.6794, 102], [184.679416, 34106.486747, 181.058251], 0.244170, 0.086325 
  151, [286.6285, 101], [185.628488, 34457.935620, 183.790582], 0.244127, 0.085470 
  152, [286.5689, 100], [186.568872, 34807.943816, 186.568872], 0.244076, 0.084615 
  153, [286.5271, 99], [187.527054, 35166.395860, 189.421266], 0.244040, 0.083761 
  154, [286.4872, 98], [188.487175, 35527.415180, 192.333852], 0.244006, 0.082906 
  155, [286.4639, 97], [189.463874, 35896.559665, 195.323582], 0.243986, 0.082051 
  156, [286.4459, 96], [190.445918, 36269.647847, 198.381165], 0.243971, 0.081197 
  157, [286.3908, 95], [191.390787, 36630.433231, 201.463986], 0.243924, 0.080342 
  158, [286.3250, 94], [192.324963, 36988.891337, 204.601024], 0.243867, 0.079487 
  159, [286.3577, 93], [193.357722, 37387.208696, 207.911529], 0.243895, 0.078632 
  160, [286.3323, 92], [194.332328, 37765.053750, 211.230791], 0.243874, 0.077778 
  161, [286.3033, 91], [195.303256, 38143.361632, 214.618962], 0.243849, 0.076923 
  162, [286.2767, 90], [196.276670, 38524.531185, 218.085189], 0.243826, 0.076068 
  163, [286.2435, 89], [197.243463, 38904.983613, 221.621868], 0.243798, 0.075214 
  164, [286.2121, 88], [198.212085, 39288.030835, 225.241006], 0.243771, 0.074359 
  165, [286.1539, 87], [199.153867, 39662.262638, 228.912491], 0.243721, 0.073504 
  166, [286.0733, 86], [200.073264, 40029.310956, 232.643330], 0.243652, 0.072650 
  167, [286.0086, 85], [201.008560, 40404.441382, 236.480659], 0.243597, 0.071795 
  168, [285.9918, 84], [201.991835, 40800.701537, 240.466471], 0.243583, 0.070940 
  169, [285.9857, 83], [202.985740, 41203.210585, 244.561132], 0.243578, 0.070085 
  170, [285.9671, 82], [203.967064, 41602.563373, 248.740322], 0.243562, 0.069231 
  171, [285.9552, 81], [204.955182, 42006.626743, 253.031089], 0.243551, 0.068376 
  172, [285.9221, 80], [205.922088, 42403.906495, 257.402611], 0.243523, 0.067521 
  173, [285.8951, 79], [206.895144, 42805.600633, 261.892587], 0.243500, 0.066667 
  174, [285.8815, 78], [207.881502, 43214.719080, 266.514747], 0.243488, 0.065812 
  175, [285.8008, 77], [208.800816, 43597.780622, 271.169890], 0.243420, 0.064957 
  176, [285.7683, 76], [209.768311, 44002.744132, 276.010935], 0.243392, 0.064103 
  177, [285.7421, 75], [210.742079, 44412.223890, 280.989439], 0.243369, 0.063248 
  178, [285.7136, 74], [211.713646, 44822.667749, 286.099521], 0.243345, 0.062393 
  179, [285.6815, 73], [212.681499, 45233.419816, 291.344519], 0.243318, 0.061538 
  180, [285.6492, 72], [213.649173, 45645.969198, 296.734963], 0.243290, 0.060684 
  181, [285.6154, 71], [214.615419, 46059.778209, 302.275238], 0.243261, 0.059829 
  182, [285.5499, 70], [215.549942, 46461.777600, 307.928489], 0.243205, 0.058974 
  183, [285.5718, 69], [216.571771, 46903.331875, 313.872131], 0.243224, 0.058120 
  184, [285.5812, 68], [217.581215, 47341.584974, 319.972375], 0.243232, 0.057265 
  185, [285.5838, 67], [218.583780, 47778.868887, 326.244448], 0.243234, 0.056410 
  186, [285.5749, 66], [219.574929, 48213.149256, 332.689286], 0.243226, 0.055556 
  187, [285.5472, 65], [220.547249, 48641.088901, 339.303460], 0.243203, 0.054701 
  188, [285.5267, 64], [221.526717, 49074.086406, 346.135496], 0.243185, 0.053846 
  189, [285.4771, 63], [222.477077, 49496.049925, 353.138218], 0.243143, 0.052991 
  190, [285.4355, 62], [223.435504, 49923.424379, 360.379845], 0.243107, 0.052137 
  191, [285.3947, 61], [224.394662, 50352.964162, 367.860101], 0.243072, 0.051282 
  192, [285.3858, 60], [225.385773, 50798.746666, 375.642955], 0.243065, 0.050427 
  193, [285.3579, 59], [226.357873, 51237.886686, 383.657412], 0.243041, 0.049573 
  194, [285.3129, 58], [227.312904, 51671.156406, 391.918800], 0.243002, 0.048718 
  195, [285.2960, 57], [228.296043, 52119.083349, 400.519374], 0.242988, 0.047863 
  196, [285.2709, 56], [229.270871, 52565.132203, 409.412269], 0.242967, 0.047009 
  197, [285.2934, 55], [230.293434, 53035.065881, 418.715335], 0.242986, 0.046154 
  198, [285.3189, 54], [231.318890, 53508.428713, 428.368314], 0.243008, 0.045299 
  199, [285.3514, 53], [232.351378, 53987.162739, 438.398826], 0.243035, 0.044444 
  200, [285.3717, 52], [233.371693, 54462.347126, 448.791717], 0.243053, 0.043590 
  201, [285.4108, 51], [234.410808, 54948.426774, 459.629035], 0.243086, 0.042735 
  202, [285.4036, 50], [235.403606, 55414.857551, 470.807211], 0.243080, 0.041880 
  203, [285.3639, 49], [236.363871, 55867.879321, 482.375246], 0.243046, 0.041026 
  204, [285.3680, 48], [237.367997, 56343.566080, 494.516661], 0.243050, 0.040171 
  205, [285.3679, 47], [238.367923, 56819.266796, 507.165794], 0.243050, 0.039316 
  206, [285.2909, 46], [239.290944, 57260.155658, 520.197703], 0.242984, 0.038462 
  207, [285.1957, 45], [240.195654, 57693.952319, 533.768121], 0.242902, 0.037607 
  208, [285.0827, 44], [241.082734, 58120.884445, 547.915304], 0.242806, 0.036752 
  209, [284.0226, 43], [241.022589, 58091.888296, 560.517648], 0.241900, 0.035897 
  210, [284.0035, 42], [242.003519, 58565.703231, 576.198855], 0.241883, 0.035043 
  211, [283.9479, 41], [242.947877, 59023.670911, 592.555797], 0.241836, 0.034188 
  212, [283.9516, 40], [243.951591, 59512.378635, 609.878977], 0.241839, 0.033333 
  213, [283.9381, 39], [244.938106, 59994.675541, 628.046424], 0.241827, 0.032479 
  214, [283.9216, 38], [245.921587, 60477.427003, 647.162071], 0.241813, 0.031624 
  215, [283.8993, 37], [246.899343, 60959.285694, 667.295522], 0.241794, 0.030769 
  216, [283.8886, 36], [247.888569, 61448.742490, 688.579357], 0.241785, 0.029915 
  217, [283.8869, 35], [248.886900, 61944.689149, 711.105429], 0.241784, 0.029060 
  218, [283.8793, 34], [249.879301, 62439.664845, 734.939119], 0.241777, 0.028205 
  219, [283.8487, 33], [250.848658, 62925.049460, 760.147450], 0.241751, 0.027350 
  220, [283.8437, 32], [251.843703, 63425.250984, 787.011573], 0.241747, 0.026496 
  221, [283.8413, 31], [252.841291, 63928.718461, 815.617068], 0.241745, 0.025641 
  222, [283.8196, 30], [253.819610, 64424.394237, 846.065365], 0.241726, 0.024786 
  223, [283.8067, 29], [254.806704, 64926.456226, 878.643806], 0.241715, 0.023932 
  224, [283.7846, 28], [255.784615, 65425.769340, 913.516483], 0.241696, 0.023077 
  225, [283.7827, 27], [256.782678, 65937.343555, 951.046954], 0.241695, 0.022222 
  226, [283.7745, 26], [257.774487, 66447.686114, 991.440334], 0.241688, 0.021368 
  227, [283.7732, 25], [258.773231, 66963.585282, 1035.092926], 0.241687, 0.020513 
  228, [283.7441, 24], [259.744095, 67466.994808, 1082.267062], 0.241662, 0.019658 
  229, [283.7430, 23], [260.743020, 67986.922535, 1133.665305], 0.241661, 0.018803 
  230, [283.7242, 22], [261.724180, 68499.546316, 1189.655363], 0.241645, 0.017949 
  231, [283.7193, 21], [262.719269, 69021.414155, 1251.044137], 0.241640, 0.017094 
  232, [283.7128, 20], [263.712793, 69544.437097, 1318.563964], 0.241635, 0.016239 
  233, [283.7013, 19], [264.701335, 70066.796934, 1393.164923], 0.241625, 0.015385 
  234, [283.6877, 18], [265.687749, 70589.980182, 1476.043052], 0.241613, 0.014530 
  235, [283.6900, 17], [266.690009, 71123.560842, 1568.764758], 0.241615, 0.013675 
  236, [283.6798, 16], [267.679803, 71652.477084, 1672.998771], 0.241607, 0.012821 
  237, [283.6647, 15], [268.664702, 72180.722211, 1791.098015], 0.241594, 0.011966 
  238, [283.6729, 14], [269.672914, 72723.480380, 1926.235098], 0.241601, 0.011111 
  239, [283.6608, 13], [270.660773, 73257.254040, 2082.005946], 0.241590, 0.010256 
  240, [283.6536, 12], [271.653591, 73795.673421, 2263.779924], 0.241584, 0.009402 
  241, [283.6614, 11], [272.661448, 74344.264976, 2478.740432], 0.241591, 0.008547 
  242, [283.6635, 10], [273.663526, 74891.725250, 2736.635256], 0.241593, 0.007692 
  243, [283.6513, 9], [274.651340, 75433.358807, 3051.681560], 0.241582, 0.006838 
  244, [283.6622, 8], [275.662237, 75989.668869, 3445.777962], 0.241592, 0.005983 
  245, [283.6708, 7], [276.670778, 76546.719591, 3952.439691], 0.241599, 0.005128 
  246, [283.6557, 6], [277.655708, 77092.692040, 4627.595129], 0.241586, 0.004274 
  247, [283.6674, 5], [278.667431, 77655.536877, 5573.348612], 0.241596, 0.003419 
  248, [283.6722, 4], [279.672158, 78216.515704, 6991.803939], 0.241600, 0.002564 
  249, [283.6579, 3], [280.657872, 78768.840997, 9355.262393], 0.241588, 0.001709 

 ---- summary of battery # 21 pre= 1 ~ 50 (cycle) -----
 RMSE_pre = 65.5522 
 MAPE_pre = 28.6502 

 ---- summary of battery # 250 post= 51 ~ 250 (cycle) -----
 RMSE_post = 192.5592 
 MAPE_post = 524.9571 


 ---- summary of battery # 21 -----
 RMSE = 174.7073 
 MAPE = 425.6957 

 Congraturation, It works !!! 
