hello world!
I am running on Raspberry Pi !!!!


 idxCount = 250 
 charge/discharge patten changes at 210 cycle 

 idx, Predict, Observed, AE, SE, APE(%), PredictNorm, ObservedNorm 
  123, [155.1260, 129], [26.125961, 682.565831, 20.252683], 0.131732, 0.109400 
  124, [154.2006, 128], [26.200649, 686.474028, 20.469257], 0.130941, 0.108550 
  125, [153.0254, 127], [26.025443, 677.323683, 20.492475], 0.129936, 0.107690 
  126, [152.9720, 126], [26.972012, 727.489416, 21.406359], 0.129891, 0.106840 
  127, [152.1076, 125], [27.107625, 734.823334, 21.686100], 0.129152, 0.105980 
  128, [151.0058, 124], [27.005815, 729.314044, 21.778883], 0.128210, 0.105130 
  129, [150.8091, 123], [27.809119, 773.347126, 22.609040], 0.128042, 0.104270 
  130, [150.5574, 122], [28.557378, 815.523817, 23.407687], 0.127827, 0.103420 
  131, [150.9112, 121], [29.911217, 894.680906, 24.720014], 0.128129, 0.102560 
  132, [151.4530, 120], [31.453032, 989.293244, 26.210860], 0.128592, 0.101710 
  133, [150.6780, 119], [31.677991, 1003.495091, 26.620160], 0.127930, 0.100850 
  134, [150.2253, 118], [32.225257, 1038.467172, 27.309540], 0.127543, 0.100000 
  135, [149.6939, 117], [32.693914, 1068.892014, 27.943516], 0.127089, 0.099145 
  136, [148.4409, 116], [32.440937, 1052.414363, 27.966325], 0.126018, 0.098291 
  137, [148.4864, 115], [33.486370, 1121.336988, 29.118583], 0.126057, 0.097436 
  138, [149.2557, 114], [35.255694, 1242.963971, 30.926048], 0.126714, 0.096581 
  139, [149.4984, 113], [36.498441, 1332.136226, 32.299506], 0.126922, 0.095726 
  140, [149.3738, 112], [37.373806, 1396.801410, 33.369470], 0.126815, 0.094872 
  141, [148.6332, 111], [37.633224, 1416.259545, 33.903805], 0.126182, 0.094017 
  142, [148.1413, 110], [38.141288, 1454.757840, 34.673898], 0.125762, 0.093162 
  143, [147.1494, 109], [38.149428, 1455.378885, 34.999476], 0.124914, 0.092308 
  144, [146.0077, 108], [38.007730, 1444.587511, 35.192342], 0.123938, 0.091453 
  145, [146.4077, 107], [39.407652, 1552.963067, 36.829582], 0.124280, 0.090598 
  146, [146.5391, 106], [40.539070, 1643.416167, 38.244405], 0.124392, 0.089744 
  147, [146.4557, 105], [41.455747, 1718.578963, 39.481664], 0.124321, 0.088889 
  148, [146.0365, 104], [42.036502, 1767.067539, 40.419714], 0.123963, 0.088034 
  149, [145.9859, 103], [42.985875, 1847.785462, 41.733859], 0.123920, 0.087179 
  150, [145.4563, 102], [43.456294, 1888.449477, 42.604210], 0.123467, 0.086325 
  151, [145.0919, 101], [44.091866, 1944.092656, 43.655313], 0.123155, 0.085470 
  152, [144.8975, 100], [44.897539, 2015.789002, 44.897539], 0.122989, 0.084615 
  153, [144.7018, 99], [45.701787, 2088.653356, 46.163421], 0.122822, 0.083761 
  154, [143.8971, 98], [45.897085, 2106.542457, 46.833761], 0.122134, 0.082906 
  155, [143.2147, 97], [46.214716, 2135.799973, 47.644037], 0.121551, 0.082051 
  156, [143.3678, 96], [47.367774, 2243.706013, 49.341431], 0.121682, 0.081197 
  157, [142.8029, 95], [47.802943, 2285.121379, 50.318888], 0.121199, 0.080342 
  158, [141.4137, 94], [47.413736, 2248.062362, 50.440145], 0.120012, 0.079487 
  159, [142.1047, 93], [49.104745, 2411.275942, 52.800801], 0.120602, 0.078632 
  160, [142.1513, 92], [50.151343, 2515.157220, 54.512330], 0.120642, 0.077778 
  161, [141.4083, 91], [50.408262, 2540.992862, 55.393694], 0.120007, 0.076923 
  162, [141.0037, 90], [51.003701, 2601.377516, 56.670779], 0.119661, 0.076068 
  163, [140.0434, 89], [51.043443, 2605.433092, 57.352183], 0.118841, 0.075214 
  164, [140.0858, 88], [52.085824, 2712.933039, 59.188436], 0.118877, 0.074359 
  165, [139.0185, 87], [52.018481, 2705.922409, 59.791358], 0.117965, 0.073504 
  166, [137.1849, 86], [51.184908, 2619.894806, 59.517335], 0.116397, 0.072650 
  167, [136.8350, 85], [51.834986, 2686.865752, 60.982336], 0.116098, 0.071795 
  168, [136.6641, 84], [52.664148, 2773.512452, 62.695414], 0.115952, 0.070940 
  169, [137.7262, 83], [54.726175, 2994.954190, 65.935150], 0.116860, 0.070085 
  170, [138.1014, 82], [56.101433, 3147.370836, 68.416382], 0.117181, 0.069231 
  171, [137.8823, 81], [56.882301, 3235.596154, 70.225063], 0.116993, 0.068376 
  172, [138.2565, 80], [58.256549, 3393.825526, 72.820687], 0.117313, 0.067521 
  173, [138.1759, 79], [59.175896, 3501.786694, 74.906198], 0.117244, 0.066667 
  174, [136.7004, 78], [58.700416, 3445.738879, 75.256944], 0.115983, 0.065812 
  175, [132.9839, 77], [55.983884, 3134.195320, 72.706343], 0.112807, 0.064957 
  176, [133.6385, 76], [57.638548, 3322.202257, 75.840195], 0.113366, 0.064103 
  177, [133.0366, 75], [58.036551, 3368.241210, 77.382068], 0.112852, 0.063248 
  178, [132.5423, 74], [58.542272, 3427.197615, 79.111178], 0.112429, 0.062393 
  179, [132.0465, 73], [59.046534, 3486.493226, 80.885664], 0.112006, 0.061538 
  180, [131.1689, 72], [59.168937, 3500.963069, 82.179079], 0.111256, 0.060684 
  181, [130.7086, 71], [59.708564, 3565.112650, 84.096569], 0.110862, 0.059829 
  182, [129.2700, 70], [59.269996, 3512.932393, 84.671422], 0.109632, 0.058974 
  183, [130.5169, 69], [61.516927, 3784.332339, 89.154967], 0.110698, 0.058120 
  184, [132.3071, 68], [64.307141, 4135.408418, 94.569325], 0.112228, 0.057265 
  185, [133.9203, 67], [66.920262, 4478.321422, 99.880988], 0.113607, 0.056410 
  186, [134.7874, 66], [68.787356, 4731.700401, 104.223267], 0.114348, 0.055556 
  187, [134.6566, 65], [69.656610, 4852.043270, 107.164015], 0.114236, 0.054701 
  188, [134.9210, 64], [70.921046, 5029.794827, 110.814135], 0.114462, 0.053846 
  189, [134.4659, 63], [71.465890, 5107.373449, 113.437921], 0.114073, 0.052991 
  190, [134.4545, 62], [72.454474, 5249.650865, 116.862056], 0.114064, 0.052137 
  191, [133.8986, 61], [72.898608, 5314.207015, 119.505914], 0.113589, 0.051282 
  192, [132.8834, 60], [72.883397, 5311.989584, 121.472329], 0.112721, 0.050427 
  193, [131.8360, 59], [72.836016, 5305.085176, 123.450874], 0.111826, 0.049573 
  194, [130.2126, 58], [72.212630, 5214.663913, 124.504534], 0.110438, 0.048718 
  195, [128.7305, 57], [71.730469, 5145.260164, 125.842928], 0.109171, 0.047863 
  196, [128.3466, 56], [72.346555, 5234.024071, 129.190277], 0.108843, 0.047009 
  197, [131.0946, 55], [76.094563, 5790.382504, 138.353751], 0.111192, 0.046154 
  198, [134.5770, 54], [80.577036, 6492.658660, 149.216733], 0.114168, 0.045299 
  199, [137.9945, 53], [84.994489, 7224.063181, 160.366961], 0.117089, 0.044444 
  200, [140.7970, 52], [88.796959, 7884.899841, 170.763382], 0.119485, 0.043590 
  201, [142.3112, 51], [91.311243, 8337.743104, 179.041653], 0.120779, 0.042735 
  202, [143.9349, 50], [93.934942, 8823.773304, 187.869884], 0.122167, 0.041880 
  203, [144.5432, 49], [95.543162, 9128.495808, 194.986045], 0.122686, 0.041026 
  204, [144.6836, 48], [96.683639, 9347.726144, 201.424249], 0.122807, 0.040171 
  205, [144.4847, 47], [97.484722, 9503.271031, 207.414302], 0.122637, 0.039316 
  206, [140.6292, 46], [94.629180, 8954.681694, 205.715609], 0.119341, 0.038462 
  207, [135.5210, 45], [90.520988, 8194.049221, 201.157751], 0.114975, 0.037607 
  208, [129.8914, 44], [85.891376, 7377.328443, 195.207672], 0.110164, 0.036752 
  209, [22.2018, 43], [20.798178, 432.564189, 48.367855], 0.018121, 0.035897 
  210, [22.8964, 42], [19.103622, 364.948368, 45.484814], 0.018715, 0.035043 
  211, [17.5918, 41], [23.408214, 547.944486, 57.093205], 0.014181, 0.034188 
  212, [16.6074, 40], [23.392592, 547.213346, 58.481479], 0.013340, 0.033333 
  213, [16.6237, 39], [22.376294, 500.698537, 57.375113], 0.013354, 0.032479 
  214, [13.1139, 38], [24.886063, 619.316110, 65.489638], 0.010354, 0.031624 
  215, [14.3133, 37], [22.686718, 514.687174, 61.315454], 0.011379, 0.030769 
  216, [14.8396, 36], [21.160386, 447.761931, 58.778850], 0.011829, 0.029915 
  217, [13.8367, 35], [21.163275, 447.884218, 60.466501], 0.010972, 0.029060 
  218, [9.7815, 34], [24.218493, 586.535418, 71.230863], 0.007506, 0.028205 
  219, [12.2985, 33], [20.701494, 428.551840, 62.731799], 0.009657, 0.027350 
  220, [12.1159, 32], [19.884107, 395.377715, 62.137835], 0.009501, 0.026496 
  221, [8.7540, 31], [22.246038, 494.886221, 71.761414], 0.006627, 0.025641 
  222, [9.0397, 30], [20.960336, 439.335703, 69.867788], 0.006872, 0.024786 
  223, [6.3832, 29], [22.616848, 511.521798, 77.989130], 0.004601, 0.023932 
  224, [7.7530, 28], [20.247006, 409.941264, 72.310737], 0.005772, 0.023077 
  225, [7.8951, 27], [19.104919, 364.997915, 70.758958], 0.005893, 0.022222 
  226, [7.1358, 26], [18.864158, 355.856452, 72.554453], 0.005244, 0.021368 
  227, [6.1130, 25], [18.886975, 356.717820, 75.547900], 0.004370, 0.020513 
  228, [5.7809, 24], [18.219050, 331.933793, 75.912709], 0.004086, 0.019658 
  229, [2.4582, 23], [20.541791, 421.965197, 89.312137], 0.001246, 0.018803 
  230, [2.5595, 22], [19.440509, 377.933407, 88.365952], 0.001333, 0.017949 
  231, [3.6745, 21], [17.325522, 300.173717, 82.502486], 0.002286, 0.017094 
  232, [1.5932, 20], [18.406812, 338.810725, 92.034060], 0.000507, 0.016239 
  233, [2.9579, 19], [16.042109, 257.349257, 84.432152], 0.001673, 0.015385 
  234, [4.4835, 18], [13.516534, 182.696678, 75.091853], 0.002977, 0.014530 
  235, [1.9789, 17], [15.021053, 225.632029, 88.359134], 0.000837, 0.013675 
  236, [-0.1747, 16], [16.174743, 261.622318, 101.092145], -0.001004, 0.012821 
  237, [2.8071, 15], [12.192851, 148.665609, 81.285672], 0.001545, 0.011966 
  238, [0.5356, 14], [13.464356, 181.288886, 96.173972], -0.000397, 0.011111 
  239, [-3.4450, 13], [16.444968, 270.436966, 126.499752], -0.003799, 0.010256 
  240, [-2.0601, 12], [14.060101, 197.686441, 117.167509], -0.002615, 0.009402 
  241, [-2.2338, 11], [13.233779, 175.132915, 120.307085], -0.002764, 0.008547 
  242, [-2.5756, 10], [12.575628, 158.146407, 125.756275], -0.003056, 0.007692 
  243, [-1.4380, 9], [10.438035, 108.952581, 115.978170], -0.002084, 0.006838 
  244, [-0.3724, 8], [8.372378, 70.096705, 104.654719], -0.001173, 0.005983 
  245, [-3.0020, 7], [10.001954, 100.039082, 142.885056], -0.003420, 0.005128 
  246, [1.0813, 6], [4.918678, 24.193390, 81.977961], 0.000070, 0.004274 
  247, [-3.1625, 5], [8.162508, 66.626538, 163.250162], -0.003558, 0.003419 
  248, [-4.1591, 4], [8.159106, 66.571008, 203.977645], -0.004409, 0.002564 
  249, [-0.3933, 3], [3.393319, 11.514613, 113.110630], -0.001191, 0.001709 

 ---- summary of battery # 21 pre= 1 ~ 50 (cycle) -----
 RMSE_pre = 184.4713 
 MAPE_pre = 80.5303 

 ---- summary of battery # 250 post= 51 ~ 250 (cycle) -----
 RMSE_post = 74.6775 
 MAPE_post = 71.4181 

 Patten changes at 29 cycle to decrease 34 RUL. Bad !!!
 Patten changes at 57 cycle to decrease 21 RUL. Bad !!!
 Patten changes at 209 cycle to decrease 107 RUL. Bad !!!

 ---- summary of battery # 21 -----
 RMSE = 106.1476 
 MAPE = 73.2405 

 Congraturation, It works !!! 
