hello world!
I am running on Raspberry Pi !!!!


 idxCount = 315 
 charge/discharge patten does not change 

 idx, Predict, Observed, AE, SE, APE(%), PredictNorm, ObservedNorm 
  264, [241.5707, 52], [0.000000, 0.000000, 0.000000], 0.205616, 0.043590 
  264, [196.4983, 52], [144.498252, 20879.744908, 277.881254], 0.167093, 0.043590 
  269, [364.7712, 47], [0.000000, 0.000000, 0.000000], 0.310916, 0.039316 
  269, [301.0843, 47], [0.000000, 0.000000, 0.000000], 0.256482, 0.039316 
  269, [274.1784, 47], [0.000000, 0.000000, 0.000000], 0.233486, 0.039316 
  269, [245.0771, 47], [0.000000, 0.000000, 0.000000], 0.208613, 0.039316 
  269, [198.5722, 47], [151.572168, 22974.121994, 322.493974], 0.168865, 0.039316 
  274, [352.2369, 42], [0.000000, 0.000000, 0.000000], 0.300203, 0.035043 
  274, [288.3025, 42], [0.000000, 0.000000, 0.000000], 0.245558, 0.035043 
  274, [261.6762, 42], [0.000000, 0.000000, 0.000000], 0.222800, 0.035043 
  274, [234.4564, 42], [0.000000, 0.000000, 0.000000], 0.199535, 0.035043 
  274, [187.5990, 42], [145.599012, 21199.072344, 346.664315], 0.159486, 0.035043 
  279, [344.5302, 37], [0.000000, 0.000000, 0.000000], 0.293616, 0.030769 
  279, [280.0239, 37], [0.000000, 0.000000, 0.000000], 0.238482, 0.030769 
  279, [252.0277, 37], [0.000000, 0.000000, 0.000000], 0.214554, 0.030769 
  279, [223.7461, 37], [0.000000, 0.000000, 0.000000], 0.190381, 0.030769 
  279, [166.2221, 37], [129.222110, 16698.353714, 349.248946], 0.141215, 0.030769 
  284, [339.4192, 32], [0.000000, 0.000000, 0.000000], 0.289247, 0.026496 
  284, [274.9722, 32], [0.000000, 0.000000, 0.000000], 0.234164, 0.026496 
  284, [246.7027, 32], [0.000000, 0.000000, 0.000000], 0.210002, 0.026496 
  284, [220.2488, 32], [0.000000, 0.000000, 0.000000], 0.187392, 0.026496 
  284, [160.6050, 32], [128.605011, 16539.248875, 401.890660], 0.136415, 0.026496 
  289, [332.4911, 27], [0.000000, 0.000000, 0.000000], 0.283326, 0.022222 
  289, [268.0326, 27], [0.000000, 0.000000, 0.000000], 0.228233, 0.022222 
  289, [240.0834, 27], [0.000000, 0.000000, 0.000000], 0.204345, 0.022222 
  289, [208.4753, 27], [0.000000, 0.000000, 0.000000], 0.177329, 0.022222 
  289, [153.1790, 27], [126.179050, 15921.152638, 467.329815], 0.130068, 0.022222 
